Energy(keV),Counts
1.523220836066848960e+03,0.000000000000000000e+00
1.523553025349506242e+03,0.000000000000000000e+00
1.523885214632163752e+03,0.000000000000000000e+00
1.524217403914821034e+03,2.000000000000000000e+00
1.524549593197478316e+03,0.000000000000000000e+00
1.524881782480135826e+03,0.000000000000000000e+00
1.525213971762793108e+03,0.000000000000000000e+00
1.525546161045450617e+03,0.000000000000000000e+00
1.525878350328107899e+03,0.000000000000000000e+00
1.526210539610765181e+03,0.000000000000000000e+00
1.526542728893422691e+03,0.000000000000000000e+00
1.526874918176079973e+03,0.000000000000000000e+00
1.527207107458737255e+03,0.000000000000000000e+00
1.527539296741394764e+03,0.000000000000000000e+00
1.527871486024052047e+03,0.000000000000000000e+00
1.528203675306709556e+03,0.000000000000000000e+00
1.528535864589366838e+03,0.000000000000000000e+00
1.528868053872024120e+03,0.000000000000000000e+00
1.529200243154681630e+03,0.000000000000000000e+00
1.529532432437338912e+03,0.000000000000000000e+00
1.529864621719996194e+03,0.000000000000000000e+00
1.530196811002653703e+03,0.000000000000000000e+00
1.530529000285310985e+03,1.000000000000000000e+00
1.530861189567968495e+03,0.000000000000000000e+00
1.531193378850625777e+03,1.000000000000000000e+00
1.531525568133283059e+03,0.000000000000000000e+00
1.531857757415940569e+03,0.000000000000000000e+00
1.532189946698597851e+03,0.000000000000000000e+00
1.532522135981255360e+03,1.000000000000000000e+00
1.532854325263912642e+03,0.000000000000000000e+00
1.533186514546569924e+03,0.000000000000000000e+00
1.533518703829227434e+03,0.000000000000000000e+00
1.533850893111884716e+03,0.000000000000000000e+00
1.534183082394541998e+03,1.000000000000000000e+00
1.534515271677199507e+03,0.000000000000000000e+00
1.534847460959856789e+03,0.000000000000000000e+00
1.535179650242514299e+03,0.000000000000000000e+00
1.535511839525171581e+03,0.000000000000000000e+00
1.535844028807828863e+03,0.000000000000000000e+00
1.536176218090486373e+03,0.000000000000000000e+00
1.536508407373143655e+03,0.000000000000000000e+00
1.536840596655800937e+03,0.000000000000000000e+00
1.537172785938458446e+03,0.000000000000000000e+00
1.537504975221115728e+03,0.000000000000000000e+00
1.537837164503773238e+03,0.000000000000000000e+00
1.538169353786430520e+03,0.000000000000000000e+00
1.538501543069087802e+03,0.000000000000000000e+00
1.538833732351745311e+03,0.000000000000000000e+00
1.539165921634402594e+03,0.000000000000000000e+00
1.539498110917059876e+03,0.000000000000000000e+00
1.539830300199717385e+03,1.000000000000000000e+00
1.540162489482374667e+03,0.000000000000000000e+00
1.540494678765032177e+03,0.000000000000000000e+00
1.540826868047689459e+03,0.000000000000000000e+00
1.541159057330346741e+03,1.000000000000000000e+00
1.541491246613004250e+03,0.000000000000000000e+00
1.541823435895661532e+03,0.000000000000000000e+00
1.542155625178318815e+03,0.000000000000000000e+00
1.542487814460976324e+03,0.000000000000000000e+00
1.542820003743633606e+03,0.000000000000000000e+00
1.543152193026291116e+03,0.000000000000000000e+00
1.543484382308948398e+03,1.000000000000000000e+00
1.543816571591605680e+03,0.000000000000000000e+00
1.544148760874263189e+03,1.000000000000000000e+00
1.544480950156920471e+03,0.000000000000000000e+00
1.544813139439577753e+03,0.000000000000000000e+00
1.545145328722235263e+03,0.000000000000000000e+00
1.545477518004892545e+03,0.000000000000000000e+00
1.545809707287550054e+03,0.000000000000000000e+00
1.546141896570207336e+03,0.000000000000000000e+00
1.546474085852864619e+03,0.000000000000000000e+00
1.546806275135522128e+03,0.000000000000000000e+00
1.547138464418179410e+03,0.000000000000000000e+00
1.547470653700836692e+03,0.000000000000000000e+00
1.547802842983494202e+03,0.000000000000000000e+00
1.548135032266151484e+03,0.000000000000000000e+00
1.548467221548808993e+03,0.000000000000000000e+00
1.548799410831466275e+03,0.000000000000000000e+00
1.549131600114123557e+03,0.000000000000000000e+00
1.549463789396781067e+03,0.000000000000000000e+00
1.549795978679438349e+03,0.000000000000000000e+00
1.550128167962095631e+03,0.000000000000000000e+00
1.550460357244753141e+03,0.000000000000000000e+00
1.550792546527410423e+03,0.000000000000000000e+00
1.551124735810067932e+03,0.000000000000000000e+00
1.551456925092725214e+03,0.000000000000000000e+00
1.551789114375382496e+03,0.000000000000000000e+00
1.552121303658040006e+03,0.000000000000000000e+00
1.552453492940697288e+03,0.000000000000000000e+00
1.552785682223354570e+03,0.000000000000000000e+00
1.553117871506012079e+03,0.000000000000000000e+00
1.553450060788669362e+03,1.000000000000000000e+00
1.553782250071326871e+03,0.000000000000000000e+00
1.554114439353984153e+03,0.000000000000000000e+00
1.554446628636641435e+03,0.000000000000000000e+00
1.554778817919298945e+03,0.000000000000000000e+00
1.555111007201956227e+03,0.000000000000000000e+00
1.555443196484613509e+03,0.000000000000000000e+00
1.555775385767271018e+03,0.000000000000000000e+00
1.556107575049928300e+03,0.000000000000000000e+00
1.556439764332585810e+03,0.000000000000000000e+00
1.556771953615243092e+03,0.000000000000000000e+00
1.557104142897900374e+03,0.000000000000000000e+00
1.557436332180557883e+03,0.000000000000000000e+00
1.557768521463215166e+03,0.000000000000000000e+00
1.558100710745872448e+03,0.000000000000000000e+00
1.558432900028529957e+03,0.000000000000000000e+00
1.558765089311187239e+03,0.000000000000000000e+00
1.559097278593844749e+03,0.000000000000000000e+00
1.559429467876502031e+03,0.000000000000000000e+00
1.559761657159159313e+03,0.000000000000000000e+00
1.560093846441816822e+03,0.000000000000000000e+00
1.560426035724474104e+03,0.000000000000000000e+00
1.560758225007131614e+03,0.000000000000000000e+00
1.561090414289788896e+03,0.000000000000000000e+00
1.561422603572446178e+03,0.000000000000000000e+00
1.561754792855103688e+03,0.000000000000000000e+00
1.562086982137760970e+03,0.000000000000000000e+00
1.562419171420418252e+03,0.000000000000000000e+00
1.562751360703075761e+03,0.000000000000000000e+00
1.563083549985733043e+03,0.000000000000000000e+00
1.563415739268390553e+03,0.000000000000000000e+00
1.563747928551047835e+03,0.000000000000000000e+00
1.564080117833705117e+03,0.000000000000000000e+00
1.564412307116362626e+03,2.000000000000000000e+00
1.564744496399019908e+03,0.000000000000000000e+00
1.565076685681677191e+03,1.000000000000000000e+00
1.565408874964334700e+03,0.000000000000000000e+00
1.565741064246991982e+03,0.000000000000000000e+00
1.566073253529649492e+03,0.000000000000000000e+00
1.566405442812306774e+03,0.000000000000000000e+00
1.566737632094964056e+03,0.000000000000000000e+00
1.567069821377621565e+03,0.000000000000000000e+00
1.567402010660278847e+03,0.000000000000000000e+00
1.567734199942936129e+03,0.000000000000000000e+00
1.568066389225593639e+03,0.000000000000000000e+00
1.568398578508250921e+03,1.000000000000000000e+00
1.568730767790908430e+03,0.000000000000000000e+00
1.569062957073565713e+03,0.000000000000000000e+00
1.569395146356222995e+03,0.000000000000000000e+00
1.569727335638880504e+03,1.000000000000000000e+00
1.570059524921537786e+03,0.000000000000000000e+00
1.570391714204195068e+03,0.000000000000000000e+00
1.570723903486852578e+03,0.000000000000000000e+00
1.571056092769509860e+03,0.000000000000000000e+00
1.571388282052167369e+03,0.000000000000000000e+00
1.571720471334824651e+03,0.000000000000000000e+00
1.572052660617481934e+03,1.000000000000000000e+00
1.572384849900139443e+03,0.000000000000000000e+00
1.572717039182796725e+03,0.000000000000000000e+00
1.573049228465454007e+03,0.000000000000000000e+00
1.573381417748111517e+03,0.000000000000000000e+00
1.573713607030768799e+03,0.000000000000000000e+00
1.574045796313426308e+03,0.000000000000000000e+00
1.574377985596083590e+03,0.000000000000000000e+00
1.574710174878740872e+03,0.000000000000000000e+00
1.575042364161398382e+03,0.000000000000000000e+00
1.575374553444055664e+03,0.000000000000000000e+00
1.575706742726712946e+03,0.000000000000000000e+00
1.576038932009370455e+03,0.000000000000000000e+00
1.576371121292027738e+03,0.000000000000000000e+00
1.576703310574685247e+03,1.000000000000000000e+00
1.577035499857342529e+03,0.000000000000000000e+00
1.577367689139999811e+03,0.000000000000000000e+00
1.577699878422657321e+03,0.000000000000000000e+00
1.578032067705314603e+03,0.000000000000000000e+00
1.578364256987971885e+03,0.000000000000000000e+00
1.578696446270629394e+03,0.000000000000000000e+00
1.579028635553286676e+03,0.000000000000000000e+00
1.579360824835944186e+03,0.000000000000000000e+00
1.579693014118601468e+03,0.000000000000000000e+00
1.580025203401258750e+03,0.000000000000000000e+00
1.580357392683916260e+03,0.000000000000000000e+00
1.580689581966573542e+03,0.000000000000000000e+00
1.581021771249230824e+03,0.000000000000000000e+00
1.581353960531888333e+03,0.000000000000000000e+00
1.581686149814545615e+03,0.000000000000000000e+00
1.582018339097203125e+03,1.000000000000000000e+00
1.582350528379860407e+03,0.000000000000000000e+00
1.582682717662517689e+03,0.000000000000000000e+00
1.583014906945175198e+03,0.000000000000000000e+00
1.583347096227832481e+03,0.000000000000000000e+00
1.583679285510489763e+03,0.000000000000000000e+00
1.584011474793147272e+03,0.000000000000000000e+00
1.584343664075804554e+03,0.000000000000000000e+00
1.584675853358462064e+03,0.000000000000000000e+00
1.585008042641119346e+03,0.000000000000000000e+00
1.585340231923776628e+03,0.000000000000000000e+00
1.585672421206434137e+03,0.000000000000000000e+00
1.586004610489091419e+03,0.000000000000000000e+00
1.586336799771748701e+03,1.000000000000000000e+00
1.586668989054406211e+03,1.000000000000000000e+00
1.587001178337063493e+03,0.000000000000000000e+00
1.587333367619721002e+03,0.000000000000000000e+00
1.587665556902378285e+03,1.000000000000000000e+00
1.587997746185035567e+03,1.000000000000000000e+00
1.588329935467693076e+03,1.000000000000000000e+00
1.588662124750350358e+03,0.000000000000000000e+00
1.588994314033007868e+03,0.000000000000000000e+00
1.589326503315665150e+03,1.000000000000000000e+00
1.589658692598322432e+03,2.000000000000000000e+00
1.589990881880979941e+03,0.000000000000000000e+00
1.590323071163637223e+03,0.000000000000000000e+00
1.590655260446294506e+03,0.000000000000000000e+00
1.590987449728952015e+03,0.000000000000000000e+00
1.591319639011609297e+03,0.000000000000000000e+00
1.591651828294266807e+03,1.000000000000000000e+00
1.591984017576924089e+03,1.000000000000000000e+00
1.592316206859581371e+03,0.000000000000000000e+00
1.592648396142238880e+03,0.000000000000000000e+00
1.592980585424896162e+03,0.000000000000000000e+00
1.593312774707553444e+03,0.000000000000000000e+00
1.593644963990210954e+03,0.000000000000000000e+00
1.593977153272868236e+03,0.000000000000000000e+00
1.594309342555525745e+03,0.000000000000000000e+00
1.594641531838183028e+03,0.000000000000000000e+00
1.594973721120840310e+03,0.000000000000000000e+00
1.595305910403497819e+03,0.000000000000000000e+00
1.595638099686155101e+03,0.000000000000000000e+00
1.595970288968812383e+03,1.000000000000000000e+00
1.596302478251469893e+03,0.000000000000000000e+00
1.596634667534127175e+03,0.000000000000000000e+00
1.596966856816784684e+03,0.000000000000000000e+00
1.597299046099441966e+03,0.000000000000000000e+00
1.597631235382099248e+03,0.000000000000000000e+00
1.597963424664756758e+03,0.000000000000000000e+00
1.598295613947414040e+03,0.000000000000000000e+00
1.598627803230071322e+03,0.000000000000000000e+00
1.598959992512728832e+03,1.000000000000000000e+00
1.599292181795386114e+03,1.000000000000000000e+00
1.599624371078043623e+03,0.000000000000000000e+00
1.599956560360700905e+03,0.000000000000000000e+00
1.600288749643358187e+03,1.000000000000000000e+00
1.600620938926015697e+03,1.000000000000000000e+00
1.600953128208672979e+03,0.000000000000000000e+00
1.601285317491330261e+03,0.000000000000000000e+00
1.601617506773987770e+03,0.000000000000000000e+00
1.601949696056645053e+03,0.000000000000000000e+00
1.602281885339302562e+03,1.000000000000000000e+00
1.602614074621959844e+03,0.000000000000000000e+00
1.602946263904617126e+03,0.000000000000000000e+00
1.603278453187274636e+03,0.000000000000000000e+00
1.603610642469931918e+03,0.000000000000000000e+00
1.603942831752589200e+03,0.000000000000000000e+00
1.604275021035246709e+03,0.000000000000000000e+00
1.604607210317903991e+03,0.000000000000000000e+00
1.604939399600561501e+03,0.000000000000000000e+00
1.605271588883218783e+03,0.000000000000000000e+00
1.605603778165876065e+03,0.000000000000000000e+00
1.605935967448533574e+03,0.000000000000000000e+00
1.606268156731190857e+03,0.000000000000000000e+00
1.606600346013848139e+03,0.000000000000000000e+00
1.606932535296505648e+03,1.000000000000000000e+00
1.607264724579162930e+03,1.000000000000000000e+00
1.607596913861820440e+03,0.000000000000000000e+00
1.607929103144477722e+03,1.000000000000000000e+00
1.608261292427135004e+03,0.000000000000000000e+00
1.608593481709792513e+03,0.000000000000000000e+00
1.608925670992449795e+03,0.000000000000000000e+00
1.609257860275107078e+03,0.000000000000000000e+00
1.609590049557764587e+03,0.000000000000000000e+00
1.609922238840421869e+03,1.000000000000000000e+00
1.610254428123079379e+03,0.000000000000000000e+00
1.610586617405736661e+03,0.000000000000000000e+00
1.610918806688393943e+03,0.000000000000000000e+00
1.611250995971051452e+03,0.000000000000000000e+00
1.611583185253708734e+03,0.000000000000000000e+00
1.611915374536366016e+03,0.000000000000000000e+00
1.612247563819023526e+03,0.000000000000000000e+00
1.612579753101680808e+03,0.000000000000000000e+00
1.612911942384338317e+03,0.000000000000000000e+00
1.613244131666995600e+03,0.000000000000000000e+00
1.613576320949652882e+03,0.000000000000000000e+00
1.613908510232310391e+03,0.000000000000000000e+00
1.614240699514967673e+03,0.000000000000000000e+00
1.614572888797624955e+03,0.000000000000000000e+00
1.614905078080282465e+03,1.000000000000000000e+00
1.615237267362939747e+03,0.000000000000000000e+00
1.615569456645597256e+03,0.000000000000000000e+00
1.615901645928254538e+03,0.000000000000000000e+00
1.616233835210911820e+03,0.000000000000000000e+00
1.616566024493569330e+03,0.000000000000000000e+00
1.616898213776226612e+03,0.000000000000000000e+00
1.617230403058884121e+03,0.000000000000000000e+00
1.617562592341541404e+03,0.000000000000000000e+00
1.617894781624198686e+03,0.000000000000000000e+00
1.618226970906856195e+03,0.000000000000000000e+00
1.618559160189513477e+03,0.000000000000000000e+00
1.618891349472170759e+03,0.000000000000000000e+00
1.619223538754828269e+03,0.000000000000000000e+00
1.619555728037485551e+03,0.000000000000000000e+00
1.619887917320143060e+03,1.000000000000000000e+00
1.620220106602800342e+03,0.000000000000000000e+00
1.620552295885457625e+03,0.000000000000000000e+00
1.620884485168115134e+03,0.000000000000000000e+00
1.621216674450772416e+03,0.000000000000000000e+00
1.621548863733429698e+03,0.000000000000000000e+00
1.621881053016087208e+03,0.000000000000000000e+00
1.622213242298744490e+03,0.000000000000000000e+00
1.622545431581401999e+03,0.000000000000000000e+00
1.622877620864059281e+03,0.000000000000000000e+00
1.623209810146716563e+03,0.000000000000000000e+00
1.623541999429374073e+03,0.000000000000000000e+00
1.623874188712031355e+03,0.000000000000000000e+00
1.624206377994688637e+03,0.000000000000000000e+00
1.624538567277346147e+03,0.000000000000000000e+00
1.624870756560003429e+03,0.000000000000000000e+00
1.625202945842660938e+03,0.000000000000000000e+00
1.625535135125318220e+03,0.000000000000000000e+00
1.625867324407975502e+03,0.000000000000000000e+00
1.626199513690633012e+03,0.000000000000000000e+00
1.626531702973290294e+03,0.000000000000000000e+00
1.626863892255947576e+03,0.000000000000000000e+00
1.627196081538605085e+03,0.000000000000000000e+00
1.627528270821262367e+03,1.000000000000000000e+00
1.627860460103919877e+03,0.000000000000000000e+00
1.628192649386577159e+03,0.000000000000000000e+00
1.628524838669234441e+03,0.000000000000000000e+00
